T   c3  c4  c5  c6  c7  c8  c9
182.00000	0.078388933	0.066071424	0.076141951	7.246022187	4.686919966	1.100416723	0.300572303
183.00000	0.08285681	0.069621669	0.08009829	7.431719224	4.759242974	1.111134834	0.302822697
184.00000	0.087526741	0.07332101	0.084213878	7.620289429	4.831977862	1.121870119	0.305074431
185.00000	0.092405247	0.07717377	0.088493047	7.811741109	4.905121117	1.132622357	0.307327487
186.00000	0.09749896	0.08118432	0.092940177	8.006081104	4.978668768	1.14339128	0.309581843
187.00000	0.102814607	0.08535709	0.097559687	8.203315767	5.052617304	1.154176692	0.311837498
188.00000	0.108359031	0.08969656	0.102356045	8.40345145	5.126962753	1.164978398	0.314094424
189.00000	0.11413918	0.094207265	0.107333758	8.606494505	5.201701603	1.175796153	0.31635261
190.00000	0.120162097	0.09889379	0.112497379	8.812450796	5.276830188	1.186629763	0.318612044
191.00000	0.126434931	0.103760764	0.117851494	9.02132472	5.352344997	1.197479006	0.320872714
192.00000	0.132964934	0.108812879	0.123400735	9.233122141	5.428242212	1.208343689	0.323134604
193.00000	0.139759459	0.114054855	0.129149771	9.447846969	5.504518471	1.21922359	0.325397702
194.00000	0.146825945	0.119491469	0.135103301	9.6655036	5.581170111	1.230118564	0.327661991
195.00000	0.154171937	0.125127543	0.141266067	9.886095944	5.658193924	1.241028365	0.329927459
196.00000	0.161805072	0.130967941	0.147642831	10.10962742	5.735586093	1.2519528	0.332194095
197.00000	0.169733082	0.137017564	0.154238405	10.33610145	5.813343256	1.262891745	0.334461888
198.00000	0.177963785	0.143281361	0.161057618	10.56552048	5.891462209	1.273844956	0.33673082
199.00000	0.186505086	0.149764319	0.168105336	10.79788695	5.969939437	1.284812262	0.339000885
200.00000	0.19536499	0.156471454	0.175386445	11.03320379	6.048771581	1.295793493	0.341272061
201.00000	0.204551575	0.163407831	0.182905867	11.27147198	6.127955434	1.306788477	0.343544348
202.00000	0.214073007	0.170578543	0.19066854	11.51269396	6.207487636	1.317797043	0.345817729
203.00000	0.223937532	0.177988721	0.198679436	11.75687023	6.287364981	1.32881902	0.348092191
204.00000	0.234153482	0.185643523	0.206943537	12.00400224	6.36758426	1.339854238	0.350367724
